"Dim5","gene","rank"
0.0983850061893463,"CA11",405
0.098131038248539,"PDE10A",406
0.0970566719770432,"BAI2",407
0.0961127057671547,"SNX10",408
0.0956993699073792,"KSR2",409
0.0953554660081863,"PRR16",410
0.0953196287155151,"NIPAL2",411
0.0951926708221436,"DLG4",412
0.0947686061263084,"KIFC2",413
0.0947338417172432,"TERF2IP",414
0.0947041064500809,"SSBP3",415
0.0946194678544998,"SLC6A17",416
0.0942815318703651,"TUBB4A",417
0.0940455943346024,"RUNDC3A",418
0.0939948484301567,"MAST3",419
0.0939011499285698,"WDR60",420
0.0937348157167435,"NWD2",421
0.0933870524168015,"TMEM30A",422
0.0933397933840752,"HPCAL1",423
0.0928067862987518,"FRAS1",424
0.0914623960852623,"NCDN",425
0.091398760676384,"PURA",426
0.0913494676351547,"TMSB4X",427
0.0911603271961212,"ACAP3",428
0.0910646468400955,"TSPYL4",429
0.0909590721130371,"CADM3",430
0.0908796712756157,"MAPK8IP3",431
0.0908184349536896,"SV2A",432
0.0906479582190514,"SCD5",433
0.0905803665518761,"NUDT4",434
0.0905393958091736,"SHANK2",435
0.0904789492487907,"SCAMP5",436
0.090436264872551,"PGAM1",437
0.0901665315032005,"CALN1",438
0.0895416885614395,"SNRNP70",439
0.0895263701677322,"CXXC5",440
0.0894807577133179,"SLC22A17",441
0.0890729650855064,"RAP2A",442
0.0887399315834045,"PHYHIPL",443
0.0887370556592941,"SULT4A1",444
0.0887359902262688,"LINC00507",445
0.0886961221694946,"C1orf115",446
0.0885287821292877,"HSP90AA1",447
0.0881218612194061,"CFL1",448
0.0878037214279175,"PABPN1",449
0.0873814076185226,"OR2L13",450
0.0870887488126755,"MICAL3",451
0.0865751802921295,"BAIAP2",452
0.0864434018731117,"BDNF",453
0.086323045194149,"CLSTN2",454
0.0863051488995552,"USP11",455
0.0856766998767853,"GUCY1B3",456
0.0853768959641457,"AP2A2",457
0.0852775573730469,"KAZN",458
0.0851282700896263,"TUBA1A",459
0.0847821235656738,"BMPER",460
0.0846967920660973,"TPPP",461
0.0846004858613014,"MIR181A1HG",462
0.0842848792672157,"RAB6B",463
0.0842075347900391,"LY6H",464
0.084015466272831,"RAP1GAP2",465
0.0835208296775818,"G3BP2",466
0.083503894507885,"LRP4",467
0.0834338143467903,"PRKAR1A",468
0.0833499729633331,"ARHGAP10",469
0.0832506269216537,"AKAP11",470
0.0825594663619995,"SLC9A6",471
0.0824657678604126,"NUTM2A-AS1",472
0.0819609835743904,"RAP1GAP",473
0.0819328129291534,"MEIS2",474
0.0816614925861359,"LL22NC03-2H8.5",475
0.081609196960926,"CENPP",476
0.0815679728984833,"RMST",477
0.0814146995544434,"RFTN1",478
0.0812281295657158,"ZDHHC14",479
0.0811158642172813,"CH17-472G23.1",480
0.0810112804174423,"RP11-420N3.3",481
0.0809239372611046,"KIAA1377",482
0.0808173939585686,"SHC3",483
0.0805273950099945,"FAM153A",484
0.080406479537487,"RP11-745L13.2",485
0.0800267830491066,"FSTL5",486
0.0798821225762367,"EGR1",487
0.0796976536512375,"DYNLL2",488
0.0796785727143288,"PTPRN",489
0.0796091258525848,"PPIA",490
0.0795243978500366,"PTMA",491
0.0794658958911896,"RP11-586K2.1",492
0.0791718810796738,"ATP6V0B",493
0.0791532546281815,"EEF1A2",494
0.0790435895323753,"GABBR1",495
0.079020582139492,"RAB3A",496
0.0790020972490311,"BRSK2",497
0.078897014260292,"SLITRK4",498
0.0788454487919807,"CDK5R2",499
0.0788344442844391,"TBC1D19",500
0.0787991657853127,"MMP17",501
0.0786162093281746,"GABRD",502
0.078513503074646,"FKBP8",503
0.078216977417469,"CCDC85B",504
0.0776293575763702,"MRPL41",505
0.0776185616850853,"MORF4L1",506
0.0775018781423569,"CLU",507
0.076950341463089,"NSMF",508
0.0767734721302986,"PLXNA4",509
0.0765987783670425,"BIN1",510
0.0765730664134026,"SYT11",511
0.0763702243566513,"ARGLU1",512
0.0762226209044456,"HNRNPDL",513
0.0758388563990593,"CYP46A1",514
0.075713150203228,"bP-21201H5.1",515
0.0754447430372238,"TMX4",516
0.075322151184082,"WDR82",517
0.0749603658914566,"TMEM130",518
0.074810117483139,"MAPT",519
0.0746557265520096,"RHEB",520
0.0741912126541138,"DOC2A",521
0.0740861371159554,"BAI1",522
0.0738496407866478,"ARF1",523
0.0735893845558167,"PCMT1",524
0.0731518715620041,"HNRNPK",525
0.0724615082144737,"HIVEP3",526
0.0723564326763153,"AC159540.1",527
0.0716446489095688,"TUBB",528
0.0715197026729584,"VGF",529
0.0713701769709587,"SIRPA",530
0.071367047727108,"CRMP1",531
0.0712911859154701,"KIF26B",532
0.0709160044789314,"STX1A",533
0.0706268027424812,"C6orf62",534
0.0702942088246346,"PLK2",535
0.06989885866642,"RAC1",536
0.0698788836598396,"SNED1",537
0.0696136951446533,"ALDOA",538
0.0693609267473221,"SYNGR1",539
0.069299653172493,"HNRNPA3",540
0.0691838338971138,"SLC8A2",541
0.0691562369465828,"C9orf16",542
0.0685207843780518,"INPP5F",543
0.068520076572895,"LINC01106",544
0.0684421360492706,"SLC22A10",545
0.0681072697043419,"SLC1A2",546
0.0680981874465942,"GALNT18",547
0.0678118616342545,"MARCKS",548
0.0677481517195702,"CLIP3",549
0.0676278993487358,"CAMKV",550
0.0675901621580124,"FXYD7",551
