,5144_PFC,5278_PFC,5294_BA9,5403_PFC,5419_PFC,5565_BA9,5864_BA9,5939_BA9,5978_BA9,6033_BA9
0,0.0006063944,0.00024401167,0.00011258773,4.608722e-05,7.446387e-05,9.170356e-05,0.015990227,0.00013177925,4.56265e-05,0.009154331
1,0.00043167276,0.00014739376,0.000111230314,4.310168e-05,0.00013071508,0.00023572308,0.042357415,7.1971466e-05,4.2746324e-05,0.0037044876
2,0.0003134732,0.0002602147,0.00018293712,4.6930192e-05,7.819577e-05,8.189721e-05,0.019035164,0.00014985971,4.661812e-05,0.02036294
3,0.00042627065,0.00030552145,0.00012582573,4.668254e-05,0.0001219211,0.00017116035,0.0029870302,0.00016246607,6.0364473e-05,0.057281096
4,0.00023368065,0.00025142368,0.00043630574,3.543034e-05,9.093266e-05,7.5553886e-05,0.019970737,8.712236e-05,5.3104224e-05,0.007872899
5,0.00020723937,0.0008991806,0.00024676396,3.712119e-05,0.00011095306,9.918706e-05,0.0038911174,6.486584e-05,6.120769e-05,0.0055624973
6,0.0006172833,0.00020403965,0.000119150194,3.7718426e-05,0.0002703486,0.00014598141,0.029723262,6.268794e-05,5.2954983e-05,0.01220148
7,0.00048865506,0.00021918502,0.00018800025,4.047708e-05,9.564687e-05,0.00029842128,0.019648045,0.00015174382,5.19736e-05,0.022923175
