variable,value,log_value,log_variable
20,0.7556397914886475,-0.12168518048957744,1.3010299956639813
20,0.4748401641845703,-0.32345255352115376,1.3010299956639813
20,0.6820051670074463,-0.1662123350292669,1.3010299956639813
20,0.5463731288909912,-0.26251066778430243,1.3010299956639813
20,1.4271092414855957,0.15445721849553334,1.3010299956639813
20,0.5037100315093994,-0.2978193999745394,1.3010299956639813
20,0.5424051284790039,-0.26567621283641635,1.3010299956639813
20,0.5639517307281494,-0.24875806618600432,1.3010299956639813
20,0.4883708953857422,-0.3112502258696698,1.3010299956639813
20,0.9416730403900146,-0.026099863027732907,1.3010299956639813
20,0.8452119827270508,-0.07303435450265507,1.3010299956639813
20,0.47534632682800293,-0.3229898576906815,1.3010299956639813
20,0.4997870922088623,-0.3012149644057535,1.3010299956639813
20,0.4707670211791992,-0.3271939685591726,1.3010299956639813
20,0.8688149452209473,-0.06107271702414802,1.3010299956639813
20,0.5334157943725586,-0.2729341290524171,1.3010299956639813
20,0.4759998321533203,-0.3223932004200523,1.3010299956639813
20,0.5563201904296875,-0.25467517800078604,1.3010299956639813
20,0.4737720489501953,-0.3244305648559034,1.3010299956639813
20,0.5209810733795166,-0.28317805381399114,1.3010299956639813
20,0.47745418548583984,-0.32106829516981905,1.3010299956639813
20,0.5708489418029785,-0.24347879967129168,1.3010299956639813
20,0.5187699794769287,-0.2850251639001104,1.3010299956639813
20,1.1776881217956543,0.07103029476662749,1.3010299956639813
20,0.4855010509490967,-0.3138098256511371,1.3010299956639813
20,1.8485639095306396,0.2668344698275472,1.3010299956639813
20,0.5712099075317383,-0.24320426840791934,1.3010299956639813
20,0.5846719741821289,-0.2330877232479949,1.3010299956639813
20,0.5115890502929688,-0.2910787594401242,1.3010299956639813
20,0.5010430812835693,-0.30012493050135064,1.3010299956639813
20,0.5531070232391357,-0.25719082691388173,1.3010299956639813
20,0.5753142833709717,-0.24009484357889527,1.3010299956639813
20,0.4708070755004883,-0.3271570190067496,1.3010299956639813
20,0.5218360424041748,-0.28246592815517246,1.3010299956639813
20,0.7974350452423096,-0.09830468211617774,1.3010299956639813
20,0.9205608367919922,-0.03594750513932653,1.3010299956639813
20,0.596869945526123,-0.22412028879265286,1.3010299956639813
20,0.49228692054748535,-0.3077817027393558,1.3010299956639813
20,0.4987220764160156,-0.3021414068900208,1.3010299956639813
20,0.4832651615142822,-0.3158145119322081,1.3010299956639813
20,0.4944288730621338,-0.3058961757723504,1.3010299956639813
20,0.6403899192810059,-0.19355551315981284,1.3010299956639813
20,0.49762701988220215,-0.3030960465906356,1.3010299956639813
20,0.4918069839477539,-0.3082053083170343,1.3010299956639813
20,0.6556048393249512,-0.18335784935967517,1.3010299956639813
20,0.4952268600463867,-0.3051958081446897,1.3010299956639813
20,2.0652809143066406,0.31497913165142755,1.3010299956639813
20,0.4804387092590332,-0.3183620084707695,1.3010299956639813
