variable,value
1000,0.9997181901654704
1000,0.9996657074873639
1000,0.9916823349314163
1000,0.9981549104127083
1000,0.999901052464999
1000,0.9997957214891277
1000,0.99979271777666
1000,0.9999604205487437
1000,0.9993499315517931
1000,0.9634412245273035
1000,0.9998065035362916
1000,0.9979228966405445
1000,0.9998900294391304
1000,0.9805666588578306
1000,0.9856788277326293
1000,0.9997514514381584
1000,0.9999503405067729
1000,0.9996431372913472
1000,0.99970527951924
1000,0.9998732763795791
1000,0.9998356606945279
1000,0.9982305342447582
1000,0.999898055688473
1000,0.034535527393981164
1000,0.9989434092384236
1000,0.9995396116255958
1000,0.9999473318878076
1000,0.9999093751977834
1000,0.999854482256807
1000,0.9999388902572152
1000,0.9999559868192023
1000,0.9949477214469885
1000,0.9939535359336522
1000,0.9980512222537592
1000,0.9999616299435773
1000,0.9989919478072435
1000,0.9998969312485888
1250,0.9993938061389693
1250,0.9988623456498867
1250,0.9935553430858282
1250,0.9761875004871934
1250,0.9918319597823438
1250,0.9999645641174123
1250,0.996665634334102
1250,0.999959548594659
1250,0.9979160168173271
1250,0.9992474353447005
1250,0.7473103809934256
1250,0.9992753065876283
1250,0.9995389584514397
1250,0.9994329357935267
1250,0.9997274280796632
1250,0.9995655548587765
1250,0.999493236103377
1250,0.9999585902870884
1250,0.9993669192191101
1250,0.999924559353384
1250,0.9999281620881155
1250,0.998115504436115
1250,0.9999289879266448
1250,0.9998816415634203
1250,0.9989376928449901
1250,0.9993116013897712
1250,0.9997260652237236
1250,0.9916360248828096
1250,0.9993966323346779
1250,0.9999596115987537
1250,0.9999331611264576
1250,0.9995243491933306
1250,0.9999180815980736
1250,0.9997528334562179
1250,0.9954974674812156
1250,0.9973863170342763
1250,0.9998329602448557
1250,0.999959861438684
1250,0.9998516489863035
1250,0.9991707389485087
1250,0.8222721092612054
1250,0.9996311789579172
1250,0.765014309278987
1250,0.999414411176649
1250,0.999710424577025
1250,0.9994114038971009
1250,0.999976777448898
1250,0.9121183282390962
1250,0.996072949358643
1250,0.9996885785914877
1500,0.9974705326562644
1500,0.9994684329944197
1500,0.9992385288522857
1500,0.999914513113251
1500,0.99982718650372
1500,0.9981048092377127
1500,0.9996701184516837
1500,0.9962290841357561
1500,0.9926022711305159
1500,0.9776622041342439
1500,0.9999288357451019
1500,0.9995396302437971
1500,0.9999342329947871
1500,0.9995929070865367
1500,0.9971268864751162
1500,0.999910313539233
1500,0.99780193226359
1500,0.9907315057673117
1500,0.9996473726798895
1500,0.933730832944251
1500,0.9995289483037668
1500,0.998345573348248
1500,0.9997728541597428
1500,0.9998243629308138
1500,0.9997133760958652
1500,0.999855898614011
1500,0.9996331197719265
1500,0.99872955757985
1500,0.999849539745976
1500,0.9748766682552927
1500,0.9999341853822213
1500,0.992309053939508
1500,0.9997631500714899
1500,0.9932244837135212
1500,0.9997421243521136
1500,0.9983552267685403
1500,0.9999063730524648
1500,0.9982166515804052
1500,0.999613349783674
1500,0.9990342528365344
1500,0.9998674604836434
1500,0.9998624536711385
1500,0.9989697857196597
1500,0.9998857724761556
1500,0.9937169988629276
1500,0.9998507701837281
1500,0.9404418779675402
1500,0.9999530047591252
1500,0.980067171055503
1500,0.9774061138165583
1750,0.9999022584414526
1750,0.9998671930004124
1750,0.9998037828625318
1750,0.9992064899570166
1750,0.9996443177304707
1750,0.9958477216918685
1750,0.9998671739594146
1750,0.9998608962081748
1750,0.9998682906698054
1750,0.9998452205823077
1750,0.9909769894082078
1750,0.17437427943074926
1750,0.9952061211974533
1750,0.9990952529194885
1750,0.9984248128751717
1750,0.9997973779404722
1750,0.9991169648964043
1750,0.999084649878433
1750,0.9973951940406198
1750,0.9999287094290235
1750,0.9999373156965468
1750,0.9997823999163111
1750,0.9997826633297306
1750,0.9952247641506268
1750,0.9927392098273851
1750,0.9996889247319999
1750,0.9997208943004854
1750,0.9990836581004617
1750,0.9970653857907172
1750,0.9994898096073737
1750,0.9999157317009821
1750,0.9945180535315807
1750,0.9996877119323024
1750,0.9961790036454949
1750,0.9989639710729261
1750,0.99993808725164
1750,0.9985421197048723
1750,0.9999251335203159
1750,0.9996343916905925
1750,0.9998217275116255
1750,0.9999404096078859
1750,0.9963960685520377
1750,0.999858876591606
1750,0.9985920513988621
1750,0.9991852470995769
1750,0.9669994904291577
1750,0.9981509875383009
1750,0.998030872878259
1750,0.9996981390259118
1750,0.9965116006395619
2000,0.9977566712098891
2000,0.9998971485155194
2000,0.9998179473365357
2000,0.9967988936207669
2000,0.9998472161453418
2000,0.9991462597137637
2000,0.9998423507402086
2000,0.9031995826887963
2000,0.7611838411430147
2000,0.9999534932521751
2000,0.9999446068730773
2000,0.9988443041848855
2000,0.9931868213894062
2000,0.9997363788257725
2000,0.9998241696396951
2000,0.9992409861084186
2000,0.9634399999647971
2000,0.996991743226225
2000,0.999916595876069
2000,0.9989327243388691
2000,0.9998693898968641
2000,0.992938750193747
2000,0.9999027157886426
2000,0.927029032567238
2000,0.9977042644764444
2000,0.999451553921444
2000,0.9993463560701813
2000,0.9996512012131071
2000,0.9997907535291644
2000,0.9981865737306382
2000,0.9998763144377204
2000,0.9872880851980634
2000,0.9990138666625158
2000,0.9993181507967541
2000,0.9993464493514591
2000,0.9997289941226497
2000,0.9992574552734336
2000,0.9992195324380633
2000,0.9993147419230115
2000,0.9413072975991041
2000,0.9824919097656879
2000,0.9996468377671037
2000,0.9997225813327637
2000,0.9999061075422504
2000,0.9999037198294695
2000,0.9996587064896968
2000,0.997270544455626
2000,0.9898398838949647
2000,0.9998931437809369
2000,0.9998532397377782
