variable,value,log_value,log_variable
125,17.71971512,1.248456735,2.096910013
125,24.37920785,1.38701959,2.096910013
125,29.53827691,1.470385158,2.096910013
125,40.99321604,1.612711991,2.096910013
125,19.22416997,1.283847598,2.096910013
125,49.61437082,1.695607488,2.096910013
125,3.766630888,0.575953063,2.096910013
125,58.53350806,1.767404553,2.096910013
125,21.67063785,1.335871694,2.096910013
125,15.47553492,1.189645669,2.096910013
125,66.86327386,1.825187637,2.096910013
125,27.30763316,1.43628406,2.096910013
125,20.70191789,1.316010582,2.096910013
125,22.4357698,1.350940975,2.096910013
125,15.72552013,1.196605019,2.096910013
125,9.571130037,0.980963217,2.096910013
125,43.58097005,1.639296893,2.096910013
125,41.62116885,1.619314272,2.096910013
125,16.76377702,1.224371875,2.096910013
125,20.51610303,1.312094871,2.096910013
125,5.634161949,0.750829326,2.096910013
125,14.98749399,1.175729022,2.096910013
125,25.02302885,1.398339877,2.096910013
125,30.66980577,1.486711026,2.096910013
125,28.12248397,1.449053678,2.096910013
125,45.55785108,1.658563231,2.096910013
125,5.640483856,0.751316361,2.096910013
125,10.30720401,1.013140872,2.096910013
125,57.073771,1.756436568,2.096910013
125,35.36972499,1.548631683,2.096910013
125,65.20300627,1.81426762,2.096910013
125,12.03313589,1.080378821,2.096910013
125,6.7857759,0.831599513,2.096910013
125,3.322471857,0.521461311,2.096910013
125,16.30652785,1.212361497,2.096910013
125,20.22219419,1.305828277,2.096910013
125,11.5488658,1.062539335,2.096910013
125,40.63123035,1.608859973,2.096910013
125,13.63015175,1.134500691,2.096910013
125,14.64790583,1.165775539,2.096910013
125,19.63684893,1.293071799,2.096910013
175,43.68441677,1.640326542,2.243038049
175,41.98854804,1.623130857,2.243038049
175,40.96795607,1.612444297,2.243038049
175,35.77560282,1.55358696,2.243038049
175,87.12579703,1.940146764,2.243038049
175,31.95998693,1.504606593,2.243038049
175,34.22610521,1.534357481,2.243038049
175,52.60644197,1.721038929,2.243038049
175,24.22578096,1.384277786,2.243038049
175,162.5334573,2.210942773,2.243038049
175,48.9708879,1.689937978,2.243038049
175,9.585165024,0.981599594,2.243038049
175,8.174124956,0.912441272,2.243038049
175,11.99606013,1.079038634,2.243038049
175,46.77636671,1.670026486,2.243038049
175,134.6212668,2.129113673,2.243038049
175,8.957664967,0.952194815,2.243038049
175,228.5560122,2.35899265,2.243038049
175,13.85676408,1.141661823,2.243038049
175,8.057520151,0.9062014,2.243038049
175,122.9935029,2.08988217,2.243038049
175,26.99714303,1.431317807,2.243038049
175,80.98758507,1.908418449,2.243038049
175,32.85560989,1.516609533,2.243038049
175,11.7790041,1.071108573,2.243038049
175,20.39451194,1.309513317,2.243038049
175,10.1142931,1.004935535,2.243038049
175,57.80490065,1.761964659,2.243038049
175,12.95452499,1.112421493,2.243038049
175,52.10515904,1.716880726,2.243038049
175,13.48920798,1.129986451,2.243038049
175,106.300766,2.026536394,2.243038049
175,15.54229474,1.191515141,2.243038049
175,50.25281405,1.701160386,2.243038049
175,13.161762,1.119314033,2.243038049
175,9.819231987,0.992077521,2.243038049
175,45.13606691,1.654523713,2.243038049
175,53.92492175,1.731789524,2.243038049
175,51.20060992,1.709275134,2.243038049
175,57.85925293,1.762372822,2.243038049
175,15.09795094,1.17891801,2.243038049
175,62.96901512,1.799126901,2.243038049
175,33.40307593,1.523786461,2.243038049
175,104.2711651,2.018164226,2.243038049
175,31.29056382,1.495413389,2.243038049
175,44.37280822,1.647116915,2.243038049
175,84.27136588,1.925680033,2.243038049
175,46.18952298,1.664543477,2.243038049
175,49.740592,1.69671095,2.243038049
175,6.022578001,0.779782433,2.243038049
200,70.81462193,1.850122941,2.301029996
200,89.25019026,1.950609151,2.301029996
200,25.72517896,1.410358405,2.301029996
200,122.8079729,2.089226563,2.301029996
200,9.763618946,0.989610821,2.301029996
200,105.414633,2.022900901,2.301029996
200,70.55478716,1.848526486,2.301029996
200,32.69916391,1.514536648,2.301029996
200,68.17813182,1.833645097,2.301029996
200,15.858145,1.200252384,2.301029996
200,13.39057279,1.126799155,2.301029996
200,13.90625,1.143210033,2.301029996
200,48.30520201,1.683993903,2.301029996
200,100.4904692,2.002124874,2.301029996
200,19.01687813,1.279139223,2.301029996
200,107.1675708,2.030063387,2.301029996
200,51.72476101,1.713698493,2.301029996
200,16.82812214,1.226035655,2.301029996
200,37.52182198,1.574283919,2.301029996
200,35.48415375,1.550034452,2.301029996
200,42.08623791,1.624140106,2.301029996
200,159.2902699,2.202189248,2.301029996
200,37.7112031,1.576470388,2.301029996
200,137.0436323,2.136858861,2.301029996
200,16.24056602,1.210601161,2.301029996
200,8.581702232,0.933573441,2.301029996
200,143.9356103,2.158168254,2.301029996
200,407.8632629,2.610514589,2.301029996
200,53.63002419,1.729407993,2.301029996
200,207.1315138,2.316246179,2.301029996
200,47.13009691,1.673298333,2.301029996
200,47.08073092,1.672843197,2.301029996
200,84.89126706,1.928863016,2.301029996
200,85.69035101,1.932931922,2.301029996
200,10.17591381,1.00757342,2.301029996
200,10.94959092,1.039397894,2.301029996
200,290.714118,2.463466123,2.301029996
200,123.342613,2.091113145,2.301029996
200,108.29391,2.034604034,2.301029996
200,6.818578959,0.833693874,2.301029996
200,28.872473,1.460483984,2.301029996
200,74.26990414,1.870812863,2.301029996
200,53.67687225,1.729787202,2.301029996
200,50.57488585,1.703934911,2.301029996
200,16.91077089,1.228163406,2.301029996
200,27.91321206,1.445809815,2.301029996
200,23.92449498,1.378842779,2.301029996
200,113.537817,2.05514054,2.301029996
200,32.26657009,1.508752803,2.301029996
200,85.03501916,1.929597814,2.301029996
